song_id	genius_url	artist_name	song_name
10624	Westlife-dynamite-lyrics	Westlife	dynamite
10627	Labrinth-meanest-man-lyrics	Labrinth	meanest man
10648	Migos-notice-me-lyrics	Migos	notice me
10671	Zuse-on-god-lyrics	Zuse	on god
10681	French-montana-writing-on-the-wall-lyrics	French montana	writing on the wall
10688	Young-thug-me-or-us-lyrics	Young thug	me or us
10702	Gucci-mane-embarrassed-lyrics	Gucci mane	embarrassed
10704	Ti-about-the-money-lyrics	Ti	about the money
10705	Robin-thicke-blurred-lines-lyrics	Robin thicke	blurred lines
10706	Bob-we-still-in-this-bitch-lyrics	Bob	we still in this bitch
10707	Ti-no-mediocre-lyrics	Ti	no mediocre
10708	Iggy-azalea-change-your-life-lyrics	Iggy azalea	change your life
10709	Justin-timberlake-my-love-lyrics	Justin timberlake	my love
10710	Ti-sorry-lyrics	Ti	sorry
10711	Ti-dead-and-gone-lyrics	Ti	dead and gone
10713	Ti-go-get-it-lyrics	Ti	go get it
10714	Young-thug-cant-tell-lyrics	Young thug	cant tell
10715	Ti-whatever-you-like-lyrics	Ti	whatever you like
10716	Nelly-grillz-lyrics	Nelly	grillz
10717	Ti-what-you-know-lyrics	Ti	what you know
10721	Tech-n9ne-on-the-bible-lyrics	Tech n9ne	on the bible
10722	Iggy-azalea-murda-bizness-lyrics	Iggy azalea	murda bizness
10723	Jeezy-fame-lyrics	Jeez	fame
10726	Hustle-gang-let-me-find-out-remix-lyrics	Hustle gang	let me find out remix
10727	Bob-4-lit-lyrics	Bob	4 lit
10728	Ti-rubber-band-man-lyrics	Ti	rubber band man
10729	Ti-no-matter-what-lyrics	Ti	no matter what
10731	Weird-al-yankovic-word-crimes-lyrics	Weird al yankovic	word crimes
10733	Killer-mike-big-beast-lyrics	Killer mike	big beast
10735	Hustle-gang-i-need-war-lyrics	Hustle gang	i need war
10743	Hustle-gang-kemosabe-lyrics	Hustle gang	kemosabe
10744	Ti-why-you-wanna-lyrics	Ti	why you wanna
10746	Hustle-gang-friends-lyrics	Hustle gang	friends
10747	Ti-got-your-back-lyrics	Ti	got your back
10748	Rick-ross-bury-me-a-g-lyrics	Rick ross	bury me a g
10749	Ti-hello-lyrics	Ti	hello
10750	Ti-24s-lyrics	Ti	24s
10754	Ti-dope-lyrics	Ti	dope
10756	Ti-wonderful-life-lyrics	Ti	wonderful life
10758	Bob-arena-lyrics	Bob	arena
10759	Young-dro-shoulder-lean-lyrics	Young dro	shoulder lean
10760	Big-boi-in-the-a-lyrics	Big boi	in the a
10762	Ti-get-back-up-lyrics	Ti	get back up
10763	Doe-b-why-lyrics	Doe b	why
10764	Ti-stay-lyrics	Ti	stay
10765	Ti-addresses-lyrics	Ti	addresses
10766	Trey-songz-2-reasons-lyrics	Trey songz	2 reasons
10767	Ti-cruisin-lyrics	Ti	cruisin
10768	Bone-crusher-never-scared-lyrics	Bone crusher	never scared
10770	Hustle-gang-here-i-go-lyrics	Hustle gang	here i go
10771	Ti-ready-for-whatever-lyrics	Ti	ready for whatever
10773	Cher-lloyd-i-wish-lyrics	Cher lloyd	i wish
10774	Waka-flocka-flame-50k-remix-lyrics	Waka flocka flame	50k remix
10775	Young-buck-stomp-remix-lyrics	Young buck	stomp remix
10776	Iggy-azalea-100-lyrics	Iggy azalea	100
10777	Ti-hallelujah-lyrics	Ti	hallelujah
10779	Ti-money-talk-lyrics	Ti	money talk
10781	Ti-castle-walls-lyrics	Ti	castle walls
10782	Ti-we-will-not-lyrics	Ti	we will not
10783	2pac-pacs-life-lyrics	2pac	pacs life
10784	Ti-live-in-the-sky-lyrics	Ti	live in the sky
10785	Ti-motivation-lyrics	Ti	motivation
10786	Ti-im-back-lyrics	Ti	im back
10788	Ti-king-lyrics	Ti	king
10789	Yelawolf-hard-white-remix-lyrics	Yelawolf	hard white remix
10790	Rick-ross-maybach-music-iii-lyrics	Rick ross	maybach music iii
10791	Ti-no-mercy-lyrics	Ti	no mercy
10792	Hustle-gang-what-you-gon-do-bout-it-lyrics	Hustle gang	what you gon do bout it
10796	Ti-im-illy-lyrics	Ti	im illy
10798	Ti-wraith-lyrics	Ti	wraith
10802	Ti-on-top-of-the-world-lyrics	Ti	on top of the world
10803	Ti-top-back-remix-lyrics	Ti	top back remix
10806	Ti-what-up-whats-haapnin-lyrics	Ti	what up whats haapnin
10808	Ti-i-believe-lyrics	Ti	i believe
10809	Ti-the-weekend-lyrics	Ti	the weekend
10811	Ti-warzone-lyrics	Ti	warzone
10812	Ti-porn-star-lyrics	Ti	porn star
10814	Britney-spears-tik-tik-boom-lyrics	Britney spears	tik tik boom
10815	Ti-hurt-lyrics	Ti	hurt
10816	Ti-the-introduction-lyrics	Ti	the introduction
10817	Ti-lets-get-away-lyrics	Ti	lets get away
10818	Ti-pledge-allegiance-to-the-swag-lyrics	Ti	pledge allegiance to the swag
10822	Ti-g-shit-lyrics	Ti	g shit
10825	Ti-amazing-lyrics	Ti	amazing
10826	2pac-changed-man-lyrics	2pac	changed man
10828	Ti-this-time-of-night-lyrics	Ti	this time of night
10830	Gucci-mane-plain-jane-remix-lyrics	Gucci mane	plain jane remix
10831	Ti-on-purpose-lyrics	Ti	on purpose
10832	Jamie-foxx-just-like-me-lyrics	Jamie foxx	just like me
10834	Ti-paperwork-lyrics	Ti	paperwork
10835	K-camp-till-i-die-lyrics	K camp	till i die
10838	Ti-clique-remix-lyrics	Ti	clique remix
10839	Ti-remember-me-lyrics	Ti	remember me
10843	Hustle-gang-problems-lyrics	Hustle gang	problems
10846	Hustle-gang-away-lyrics	Hustle gang	away
10847	Ti-bankhead-lyrics	Ti	bankhead
10848	Big-boi-tangerine-lyrics	Big boi	tangerine
10851	Ti-ride-wit-me-lyrics	Ti	ride wit me
10852	Young-thug-if-you-didnt-lyrics	Young thug	if you didnt
10853	Ti-hot-wheels-lyrics	Ti	hot wheels
10855	Bob-bet-i-lyrics	Bob	bet i
10860	Ti-jet-fuel-lyrics	Ti	jet fuel
10861	Doe-b-homicide-lyrics	Doe b	homicide
10862	Jeezy-bang-lyrics	Jeez	bang
10865	Ti-certified-lyrics	Ti	certified
10866	Juicy-j-show-out-remix-lyrics	Juicy j	show out remix
10868	Ti-freak-though-lyrics	Ti	freak though
10871	Audio-push-theme-song-lyrics	Audio push	theme song
10872	Ti-you-know-what-it-is-lyrics	Ti	you know what it is
10873	Bow-wow-marco-polo-lyrics	Bow wow	marco polo
10877	Ti-seasons-lyrics	Ti	seasons
10878	Ti-i-cant-help-it-lyrics	Ti	i cant help it
10879	Ti-get-loose-lyrics	Ti	get loose
10881	Ti-prayin-for-help-lyrics	Ti	prayin for help
10882	Mario-let-me-love-you-remix-lyrics	Mar	let me love you remix
10883	Ti-every-chance-i-get-lyrics	Ti	every chance i get
10884	Ti-da-dopeman-lyrics	Ti	da dopeman
10886	Lupe-fiasco-superstar-remix-lyrics	Lupe fiasco	superstar remix
10887	Jeezy-i-got-money-lyrics	Jeez	i got money
10889	Ti-hell-of-a-life-lyrics	Ti	hell of a life
10890	Ti-oh-yeah-lyrics	Ti	oh yeah
10891	Ti-turn-it-lyrics	Ti	turn it
10892	Slim-thug-3-kings-lyrics	Slim thug	3 kings
10894	Ti-king-back-lyrics	Ti	king back
10897	Bob-chosen-lyrics	Bob	chosen
10902	Iggy-azalea-million-dollar-misfits-lyrics	Iggy azalea	million dollar misfits
10903	Ti-swing-ya-rag-lyrics	Ti	swing ya rag
10906	Jamie-foxx-winner-lyrics	Jamie foxx	winner
10907	Rara-for-the-money-lyrics	R	for the money
10908	Field-mob-all-i-know-lyrics	Field mob	all i know
10911	Ti-be-easy-lyrics	Ti	be easy
10912	Ti-like-that-lyrics	Ti	like that
10914	Young-dro-freeze-me-lyrics	Young dro	freeze me
10918	French-montana-stop-it-lyrics	French montana	stop it
10920	Ti-pimp-lyrics	Ti	pimp
10921	Ti-front-back-lyrics	Ti	front back
10923	Translee-catch-this-wave-lyrics	Translee	catch this wave
10925	Chip-rnf-lyrics	Chip	rnf
10928	Ti-my-type-lyrics	Ti	my type
10932	Ti-pyro-lyrics	Ti	pyro
10934	Ti-lazy-lyrics	Ti	lazy
10937	Hustle-gang-aint-both-lyrics	Hustle gang	aint both
10938	Hustle-gang-do-no-wrong-lyrics	Hustle gang	do no wrong
10940	Young-dro-nope-lyrics	Young dro	nope
10941	Killer-mike-ready-set-go-lyrics	Killer mike	ready set go
10943	Ludacris-wish-you-would-lyrics	Ludacris	wish you would
10944	Hustle-gang-yeap-lyrics	Hustle gang	yeap
10945	Ti-tha-king-lyrics	Ti	tha king
10947	Hustle-gang-different-life-lyrics	Hustle gang	different life
10948	Problem-hennessy-lyrics	Problem	hennessy
10949	Ti-trap-muzik-lyrics	Ti	trap muzik
10950	Ti-the-greatest-lyrics	Ti	the greatest
10951	Ti-kingofdasouth-lyrics	Ti	kingofdasouth
10952	Young-dro-my-girl-lyrics	Young dro	my girl
10954	Hustle-gang-bobby-womack-lyrics	Hustle gang	bobby womack
10955	Ti-my-life-lyrics	Ti	my life
10957	Young-dro-bad-bitch-lyrics	Young dro	bad bitch
10958	Hustle-gang-welcome-to-my-city-lyrics	Hustle gang	welcome to my city
10959	Usher-guilty-lyrics	Usher	guilty
10961	Bob-5th-dimension-lyrics	Bob	5th dimension
10964	Ti-a-better-day-lyrics	Ti	a better day
10965	Ti-i-cant-quit-lyrics	Ti	i cant quit
10966	Nicole-scherzinger-whatever-u-like-lyrics	Nicole scherzinger	whatever u like
10967	Hustle-gang-money-on-my-mind-lyrics	Hustle gang	money on my mind
10970	Omarion-post-to-be-lyrics	Omarion	post to be
10971	Jhene-aiko-sativa-lyrics	Jhene aiko	sativa
10974	Jhene-aiko-promises-lyrics	Jhene aiko	promises
10975	Jhene-aiko-new-balance-lyrics	Jhene aiko	new balance
10979	Jhene-aiko-spotless-mind-lyrics	Jhene aiko	spotless mind
10980	Jhene-aiko-you-vs-them-lyrics	Jhene aiko	you vs them
10981	Jhene-aiko-never-call-me-lyrics	Jhene aiko	never call me
10982	Jhene-aiko-the-vapors-lyrics	Jhene aiko	the vapors
10983	Jhene-aiko-remember-lyrics	Jhene aiko	remember
10984	Chris-brown-drunk-texting-lyrics	Chris brown	drunk texting
10985	Jhene-aiko-blue-dream-lyrics	Jhene aiko	blue dream
10986	Jhene-aiko-lyin-king-lyrics	Jhene aiko	lyin king
10987	Jhene-aiko-wading-lyrics	Jhene aiko	wading
10989	Dj-drama-wishing-remix-lyrics	Dj drama	wishing remix
10992	Jhene-aiko-drinking-and-driving-lyrics	Jhene aiko	drinking and driving
10993	Jhene-aiko-the-pressure-lyrics	Jhene aiko	the pressure
10994	Jhene-aiko-stranger-lyrics	Jhene aiko	stranger
10995	Jhene-aiko-eternal-sunshine-lyrics	Jhene aiko	eternal sunshine
10996	Jhene-aiko-living-room-flow-lyrics	Jhene aiko	living room flow
10997	Jhene-aiko-for-my-brother-lyrics	Jhene aiko	for my brother
10998	Mali-music-contradiction-lyrics	Mali music	contradiction
11000	Jhene-aiko-when-we-love-lyrics	Jhene aiko	when we love
11001	Jhene-aiko-my-mine-lyrics	Jhene aiko	my mine
11002	Chris-brown-juicy-booty-lyrics	Chris brown	juicy booty
11003	Jhene-aiko-jukai-lyrics	Jhene aiko	jukai
11004	Jhene-aiko-nobody-lyrics	Jhene aiko	nobody
11008	Jhene-aiko-hello-ego-lyrics	Jhene aiko	hello ego
11010	Jeremih-worthy-lyrics	Jeremih	worthy
11011	Jhene-aiko-brave-lyrics	Jhene aiko	brave
11012	Jhene-aiko-hoe-lyrics	Jhene aiko	hoe
11013	Jhene-aiko-frequency-lyrics	Jhene aiko	frequency
11014	Jhene-aiko-overstimulated-lyrics	Jhene aiko	overstimulated
11015	Jhene-aiko-limbo-limbo-limbo-lyrics	Jhene aiko	limbo limbo limbo
11017	Jhene-aiko-space-jam-lyrics	Jhene aiko	space jam
11018	Jhene-aiko-you-are-here-lyrics	Jhene aiko	you are here
11019	Chris-brown-dont-wake-me-up-lyrics	Chris brown	dont wake me up
11021	Jhene-aiko-lsd-lyrics	Jhene aiko	lsd
11023	Jhene-aiko-do-better-blues-lyrics	Jhene aiko	do better blues
11024	Jhene-aiko-trip-lyrics	Jhene aiko	trip
11025	Vince-staples-lemme-know-lyrics	Vince staples	lemme know
11028	Jhene-aiko-higher-lyrics	Jhene aiko	higher
11029	Jhene-aiko-wasted-love-freestyle-lyrics	Jhene aiko	wasted love freestyle
11030	Jhene-aiko-in-love-we-trust-lyrics	Jhene aiko	in love we trust
11031	Jhene-aiko-2-seconds-lyrics	Jhene aiko	2 seconds
11032	Jhene-aiko-everything-must-go-lyrics	Jhene aiko	everything must go
11033	Gallant-skipping-stones-lyrics	Gallant	skipping stones
11034	Yuna-used-to-love-you-lyrics	Yuna	used to love you
11035	Jhene-aiko-ascension-lyrics	Jhene aiko	ascension
11036	Jhene-aiko-popular-lyrics	Jhene aiko	popular
11039	The-chainsmokers-wake-up-alone-lyrics	The chainsmokers	wake up alone
11041	Jhene-aiko-real-now-lyrics	Jhene aiko	real now
11042	Jhene-aiko-wrap-me-up-lyrics	Jhene aiko	wrap me up
11045	Cocaine-80s-fly-ass-pisces-lyrics	Cocaine 80s	fly ass pisces
11046	Eric-bellinger-ex-again-lyrics	Eric bellinger	ex again
11049	Jhene-aiko-wait-no-more-lyrics	Jhene aiko	wait no more
11052	Common-blak-majik-lyrics	Common	blak majik
11053	Vince-staples-oh-you-scared-lyrics	Vince staples	oh you scared
11055	Jhene-aiko-feel-like-a-man-lyrics	Jhene aiko	feel like a man
11056	Jhene-aiko-snapped-lyrics	Jhene aiko	snapped
11057	Casey-veggies-life-rhymes-lyrics	Casey veggies	life rhymes
11058	Jhene-aiko-id-rather-be-lyrics	Jhene aiko	id rather be
11071	Carnage-wdyw-lyrics	Carnage	wdyw
11094	Buddy-black-lyrics	Buddy	black
11096	Yung-lean-crystal-city-lyrics	Yung lean	crystal city
11103	Tory-lanez-bal-harbour-lyrics	Tory lanez	bal harbour
11115	Yg-click-clack-lyrics	Yg	click clack
11120	Bodega-bamz-say-amen-lyrics	Bodega bamz	say amen
11126	Dave-east-paper-chasin-lyrics	Dave east	paper chasin
11132	Dj-premier-our-streets-lyrics	Dj premier	our streets
11138	Bodega-bamz-trap-lords-lyrics	Bodega bamz	trap lords
11143	Sbtrkt-voices-in-my-head-lyrics	Sbtrkt	voices in my head
11156	Octavian-lit-lyrics	Octavia	lit
11186	Kilo-kish-love2k-lyrics	Kilo kish	love2k
11196	Machine-gun-kelly-rap-devil-lyrics	Machine gun kelly	rap devil
11199	Machine-gun-kelly-wild-boy-lyrics	Machine gun kelly	wild boy
11200	Machine-gun-kelly-at-my-best-lyrics	Machine gun kelly	at my best
11201	Machine-gun-kelly-alpha-omega-lyrics	Machine gun kelly	alpha omega
11202	French-montana-ocho-cinco-lyrics	French montana	ocho cinco
11203	Machine-gun-kelly-the-break-up-lyrics	Machine gun kelly	the break up
11204	Machine-gun-kelly-breaking-news-lyrics	Machine gun kelly	breaking news
11205	Machine-gun-kelly-invincible-lyrics	Machine gun kelly	invincible
11206	Machine-gun-kelly-sail-lyrics	Machine gun kelly	sail
11207	Machine-gun-kelly-swing-life-away-lyrics	Machine gun kelly	swing life away
11209	Machine-gun-kelly-a-little-more-lyrics	Machine gun kelly	a little more
11210	Machine-gun-kelly-raise-the-flag-lyrics	Machine gun kelly	raise the flag
11211	Machine-gun-kelly-glass-house-lyrics	Machine gun kelly	glass house
11212	Machine-gun-kelly-habits-lyrics	Machine gun kelly	habits
11213	Machine-gun-kelly-floor-13-lyrics	Machine gun kelly	floor 13
11214	Machine-gun-kelly-candy-lyrics	Machine gun kelly	candy
11215	Machine-gun-kelly-let-you-go-lyrics	Machine gun kelly	let you go
11216	Machine-gun-kelly-trap-paris-lyrics	Machine gun kelly	trap paris
11217	Machine-gun-kelly-chasing-pavements-lyrics	Machine gun kelly	chasing pavements
11218	Machine-gun-kelly-see-my-tears-lyrics	Machine gun kelly	see my tears
11219	Machine-gun-kelly-hollywood-whore-lyrics	Machine gun kelly	hollywood whore
11220	Machine-gun-kelly-her-song-lyrics	Machine gun kelly	her song
11221	Machine-gun-kelly-el-diablo-lyrics	Machine gun kelly	el diablo
11222	Young-thug-ecstasy-lyrics	Young thug	ecstasy
11223	Machine-gun-kelly-lead-you-on-lyrics	Machine gun kelly	lead you on
11224	Machine-gun-kelly-bad-mother-fucker-lyrics	Machine gun kelly	bad mother fucker
11225	Machine-gun-kelly-loco-lyrics	Machine gun kelly	loco
11227	Machine-gun-kelly-young-man-lyrics	Machine gun kelly	young man
11228	Machine-gun-kelly-spotlight-lyrics	Machine gun kelly	spotlight
11229	Machine-gun-kelly-gone-lyrics	Machine gun kelly	gone
11230	Machine-gun-kelly-merry-go-round-lyrics	Machine gun kelly	merry go round
11232	Kid-ink-no-miracles-lyrics	Kid ink	no miracles
11233	Machine-gun-kelly-end-of-the-road-lyrics	Machine gun kelly	end of the road
11234	Machine-gun-kelly-baddest-lyrics	Machine gun kelly	baddest
11235	Machine-gun-kelly-home-soon-lyrics	Machine gun kelly	home soon
11237	Machine-gun-kelly-rehab-lyrics	Machine gun kelly	rehab
11238	Machine-gun-kelly-halo-lyrics	Machine gun kelly	halo
11239	Machine-gun-kelly-street-dreams-lyrics	Machine gun kelly	street dreams
11240	Machine-gun-kelly-edge-of-destruction-lyrics	Machine gun kelly	edge of destruction
11241	Machine-gun-kelly-blue-skies-lyrics	Machine gun kelly	blue skies
11242	Machine-gun-kelly-lately-lyrics	Machine gun kelly	lately
11243	Machine-gun-kelly-chip-off-the-block-lyrics	Machine gun kelly	chip off the block
11244	Machine-gun-kelly-the-gunner-lyrics	Machine gun kelly	the gunner
11245	Machine-gun-kelly-kiss-the-sky-lyrics	Machine gun kelly	kiss the sky
11247	Machine-gun-kelly-the-return-lyrics	Machine gun kelly	the return
11248	Machine-gun-kelly-all-night-long-lyrics	Machine gun kelly	all night long
11249	Machine-gun-kelly-death-in-my-pocket-lyrics	Machine gun kelly	death in my pocket
11250	Machine-gun-kelly-world-series-lyrics	Machine gun kelly	world series
11251	Machine-gun-kelly-d3mons-lyrics	Machine gun kelly	d3mons
11252	Machine-gun-kelly-till-i-die-part-ii-lyrics	Machine gun kelly	till i die part ii
11253	Machine-gun-kelly-burning-memories-lyrics	Machine gun kelly	burning memories
11254	Machine-gun-kelly-warning-shot-lyrics	Machine gun kelly	warning shot
11256	Machine-gun-kelly-go-for-broke-lyrics	Machine gun kelly	go for broke
11258	Machine-gun-kelly-miss-me-lyrics	Machine gun kelly	miss me
11259	Dmx-i-dont-dance-lyrics	Dmx	i dont dance
11260	Machine-gun-kelly-half-naked-and-almost-famous-lyrics	Machine gun kelly	half naked and almost famous
11261	Machine-gun-kelly-runnin-lyrics	Machine gun kelly	runnin
11262	Machine-gun-kelly-d-g-lyrics	Machine gun kelly	d g
11263	Machine-gun-kelly-all-we-have-lyrics	Machine gun kelly	all we have
11264	Machine-gun-kelly-golden-god-lyrics	Machine gun kelly	golden god
11265	Machine-gun-kelly-champions-lyrics	Machine gun kelly	champions
11266	Machine-gun-kelly-save-me-lyrics	Machine gun kelly	save me
11267	Machine-gun-kelly-roulette-lyrics	Machine gun kelly	roulette
11268	Machine-gun-kelly-salute-lyrics	Machine gun kelly	salute
11269	Machine-gun-kelly-story-of-the-stairs-lyrics	Machine gun kelly	story of the stairs
11270	Machine-gun-kelly-gts-lyrics	Machine gun kelly	gts
11271	Machine-gun-kelly-lace-up-lyrics	Machine gun kelly	lace up
11273	Machine-gun-kelly-against-the-world-lyrics	Machine gun kelly	against the world
11274	Machine-gun-kelly-oz-lyrics	Machine gun kelly	oz
11275	Machine-gun-kelly-hold-on-shut-up-lyrics	Machine gun kelly	hold on shut up
11276	Machine-gun-kelly-est-4-life-lyrics	Machine gun kelly	est 4 life
11277	Migos-body-parts-lyrics	Migos	body parts
11278	Machine-gun-kelly-everyday-lyrics	Machine gun kelly	everyday
11279	Machine-gun-kelly-almost-lyrics	Machine gun kelly	almost
11280	Machine-gun-kelly-eddie-cane-lyrics	Machine gun kelly	eddie cane
11281	Mike-shinoda-lift-off-lyrics	Mike shinoda	lift off
11282	Machine-gun-kelly-make-it-happen-lyrics	Machine gun kelly	make it happen
11283	Sleeping-with-sirens-alone-lyrics	Sleeping with sirens	alone
11284	Machine-gun-kelly-been-through-it-all-lyrics	Machine gun kelly	been through it all
11285	Machine-gun-kelly-50-lyrics	Machine gun kelly	50
11286	Caskey-weak-stomach-lyrics	Caskey	weak stomach
11289	Machine-gun-kelly-stereo-lyrics	Machine gun kelly	stereo
11290	Machine-gun-kelly-wanna-ball-lyrics	Machine gun kelly	wanna ball
11291	Machine-gun-kelly-started-from-the-bottom-freestyle-lyrics	Machine gun kelly	started from the bottom freestyle
11292	Machine-gun-kelly-skate-cans-lyrics	Machine gun kelly	skate cans
11295	Machine-gun-kelly-ratchet-lyrics	Machine gun kelly	ratchet
11296	Machine-gun-kelly-100-words-and-running-lyrics	Machine gun kelly	100 words and running
11298	Yelawolf-rowdy-lyrics	Yelawolf	rowdy
11299	Machine-gun-kelly-what-i-do-lyrics	Machine gun kelly	what i do
11300	Machine-gun-kelly-nylon-lyrics	Machine gun kelly	nylon
11301	Machine-gun-kelly-round-here-lyrics	Machine gun kelly	round here
11302	Machine-gun-kelly-conversations-lyrics	Machine gun kelly	conversations
11303	Machine-gun-kelly-therapy-lyrics	Machine gun kelly	therapy
11304	Machine-gun-kelly-the-pledge-lyrics	Machine gun kelly	the pledge
11306	Machine-gun-kelly-dopeman-lyrics	Machine gun kelly	dopeman
11307	Machine-gun-kelly-the-register-lyrics	Machine gun kelly	the register
11310	Machine-gun-kelly-alice-in-wonderland-lyrics	Machine gun kelly	alice in wonderland
11311	Machine-gun-kelly-get-the-broom-lyrics	Machine gun kelly	get the broom
11312	Machine-gun-kelly-livefastdieyoung-lyrics	Machine gun kelly	livefastdieyoung
11313	Machine-gun-kelly-get-laced-lyrics	Machine gun kelly	get laced
11319	Machine-gun-kelly-thoed-ass-lyrics	Machine gun kelly	thoed ass
11321	Machine-gun-kelly-hell-yeah-lyrics	Machine gun kelly	hell yeah
11323	Machine-gun-kelly-signs-lyrics	Machine gun kelly	signs
11325	Machine-gun-kelly-cleveland-state-of-mind-lyrics	Machine gun kelly	cleveland state of mind
11326	Machine-gun-kelly-moonwalkers-lyrics	Machine gun kelly	moonwalkers
11327	Juicy-j-inhale-lyrics	Juicy j	inhale
11329	Machine-gun-kelly-on-everything-lyrics	Machine gun kelly	on everything
11330	Papa-roach-sunrise-trailer-park-lyrics	Papa roach	sunrise trailer park
11333	Machine-gun-kelly-fantasy-lyrics	Machine gun kelly	fantasy
11334	Machine-gun-kelly-4th-coast-freestyle-lyrics	Machine gun kelly	4th coast freestyle
11335	The-madden-brothers-omg-lyrics	The madden brothers	omg
11336	Machine-gun-kelly-on-fire-lyrics	Machine gun kelly	on fire
11337	Machine-gun-kelly-now-i-know-interlude-lyrics	Machine gun kelly	now i know interlude
11340	Machine-gun-kelly-the-start-lyrics	Machine gun kelly	the start
11342	Machine-gun-kelly-one-time-lyrics	Machine gun kelly	one time
11343	Kid-ink-show-must-go-on-lyrics	Kid ink	show must go on
11345	Machine-gun-kelly-highline-ballroom-soundcheck-freestyle-lyrics	Machine gun kelly	highline ballroom soundcheck freestyle
11346	Machine-gun-kelly-louder-freestyle-lyrics	Machine gun kelly	louder freestyle
